(1.0E-12,10.0,0.05)(46.33829123627881 52.0 4835.0 4835.001000000001  )
(1.0E-12,10.0,0.05)(44.80941859338047 53.0 4835.0 4835.001  )
(1.0E-12,10.0,0.05)(46.33829123627881 54.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(44.80941859338047 55.0 4835.0 4834.998  )
(1.0E-12,10.0,0.05)(46.33829123627881 56.0 4835.0 4834.999000000002  )
(1.0E-12,10.0,0.05)(43.52061596173728 59.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(41.86475020007305 60.0 4835.000999999999 4835.0  )
(1.0E-12,10.0,0.05)(41.86475020007305 61.0 4835.0 4835.001  )
(1.0E-12,10.0,0.05)(41.86475020007305 62.0 4835.0 4834.999000000001  )
(1.0E-12,10.0,0.05)(40.79460860899229 67.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(41.86475020007305 63.0 4835.0 4834.998999999999  )
(1.0E-12,10.0,0.05)(40.456703410859255 69.0 4835.0 4835.000999999999  )
